breed,animal_id,birth_month_year,animal_name,sex,sire,source_pages,source_page_count,3Pac,3Pdep,3Ptop_pct,ACABac,ACABdep,ACABtop_pct,AOLac,AOLdep,AOLtop_pct,CARac,CARdep,CARtop_pct,IMSac,IMSdep,IMStop_pct,IPPac,IPPdep,IPPtop_pct,MARac,MARdep,MARtop_pct,MGTe_COac,MGTe_COdep,MGTe_COtop_pct,MGTe_CRac,MGTe_CRdep,MGTe_CRtop_pct,MGTe_F1ac,MGTe_F1dep,MGTe_F1top_pct,MGTe_REac,MGTe_REdep,MGTe_REtop_pct,MGTeac,MGTedep,MGTetop_pct,MP120ac,MP120dep,MP120top_pct,MP210ac,MP210dep,MP210top_pct,P120ac,P120dep,P120top_pct,P210ac,P210dep,P210top_pct,P365ac,P365dep,P365top_pct,P450ac,P450dep,P450top_pct,PACac,PACdep,PACtop_pct,PE365ac,PE365dep,PE365top_pct,STAYac,STAYdep,STAYtop_pct
Nelore,IZSN A3043,09/12,MACEGAL DO IZ,G,IZSN A1722,30,1,,,,83,0.31,15,83,2.65,17,55,-0.301,0.1,61,-0.216,8,,,,,,,,,,,,,,,,,,,66,20,19,,,,,,,,,,,,,,,,91,19.71,20,,,,,,,,,
Nelore,COLM 3419,10/14,OCEANARIO COL,G,REM 5531,30,1,,,,70,0.25,18,71,2.18,22,36,-0.301,0.1,41,-0.418,0.1,,,,,,,,,,,,,,,,,,,51,17.33,25,,,,,,,,,,,,,,,,86,19.06,21,,,,,,,,,
Nelore,JCGG 13728,01/19,FIV 13728 DA AGUA FRI,G,LBMN D4685,30,1,,,,55,0.46,10,58,2.58,18,62,-0.3,0.1,31,-0.35,0.5,,,,,,,,,,,,,,,,,,,42,23.58,12,,,,,,,,,,,,,,,,58,20.47,18,,,,,,,,,
Nelore,PAU 6933,09/25,VERSO FIV DA PAULETE,G,PAU 6018,30,1,,,,37,0.1,34,35,5.05,3,48,-0.3,0.1,46,-0.141,39,,,,,,,,,,,,,,,,,,,32,38.27,0.1,,,,,,,,,,,,,,,,44,42.47,0.1,,,,,,,,,
Nelore,HORA 5984,10/21,5984 TE DA HORA,G,HORA 3150,30,1,,,,65,0.18,23,68,4.78,3,45,-0.3,0.1,49,-0.3,2,,,,,,,,,,,,,,,,,,,51,29.41,5,,,,,,,,,,,,,,,,72,31.8,4,,,,,,,,,
Nelore,RDM A8977,06/23,IPUAN MAT.,G,RDM A3560,30,1,,,,59,0.33,15,62,4.36,5,41,-0.3,0.1,46,-0.25,4,,,,,,,,,,,,,,,,,,,41,30.1,4,,,,,,,,,,,,,,,,64,29.99,5,,,,,,,,,
Nelore,GRI C471,12/19,C471 FIV DA S.NICE,G,LBMN D4685,30,1,,,,66,0.92,2,67,2.99,14,40,-0.3,0.1,44,-0.371,0.1,,,,,,,,,,,,,,,,,,,46,23.56,12,,,,,,,,,,,,,,,,72,17.41,25,,,,,,,,,
Nelore,MBO 4345,12/15,MBO4345 FIV DE MARIPA,G,LBMN D4685,30,1,,,,60,0.34,14,62,0.75,50,33,-0.3,0.1,37,-0.33,0.5,,,,,,,,,,,,,,,,,,,47,18.23,22,,,,,,,,,,,,,,,,63,14.05,34,,,,,,,,,
Nelore,FANO 3362,12/20,ESCORPIAO DA AGRONOVA,G,COL 25550,30,1,,,,60,0.27,17,62,3.23,12,43,-0.29,0.1,47,-0.32,1,,,,,,,,,,,,,,,,,,,41,27.11,7,,,,,,,,,,,,,,,,63,28.37,6,,,,,,,,,
Nelore,FLPE 13864,08/24,13864 FIV DA COMETA,G,EAO B1828,30,1,,,,60,0.5,9,59,3.38,11,37,-0.29,0.1,39,-0.21,9,,,,,,,,,,,,,,,,,,,42,29.01,5,,,,,,,,,,,,,,,,63,31.89,4,,,,,,,,,
Nelore,ROPP 290,12/23,ELLE FIV DA MATUTINA,G,EAO B5212,30,1,,,,56,0.28,17,57,2.51,18,35,-0.29,0.1,38,-0.22,8,,,,,,,,,,,,,,,,,,,38,26.64,8,,,,,,,,,,,,,,,,62,28.66,6,,,,,,,,,
Nelore,MBO 8934,06/19,8934 FIV DE MARIPA,G,RDM 6023,30,1,,,,61,0.24,19,62,4.58,4,34,-0.29,0.1,38,-0.35,0.5,,,,,,,,,,,,,,,,,,,45,24.73,10,,,,,,,,,,,,,,,,69,23.22,13,,,,,,,,,
Nelore,EAON 6842,09/24,N6842 FIV EAO,G,LBMN D4685,30,1,,,,59,0.62,6,60,1.59,29,33,-0.29,0.1,36,-0.32,1,,,,,,,,,,,,,,,,,,,46,21.43,16,,,,,,,,,,,,,,,,65,17.33,25,,,,,,,,,
Nelore,MMAR 4423,09/24,4423 FIV DA MARCONDES,G,BONS 4404,30,1,,,,52,1.13,1,52,4.36,5,30,-0.29,0.1,34,-0.06,79,,,,,,,,,,,,,,,,,,,36,36.22,0.1,,,,,,,,,,,,,,,,58,33.08,3,,,,,,,,,
Nelore,FZNM 10068,10/17,MARATA 10068,G,RDM 8020,30,1,,,,30,0.29,16,63,3.66,9,39,-0.287,0.1,42,-0.241,5,,,,,,,,,,,,,,,,,,,30,29.25,5,,,,,,,,,,,,,,,,69,39.1,0.5,,,,,,,,,
Nelore,WKN 571,08/14,571 FIV DA ARACA,G,LBMN D4685,30,1,,,,68,0.52,8,69,2.09,23,39,-0.287,0.1,43,-0.432,0.1,,,,,,,,,,,,,,,,,,,50,24.77,10,,,,,,,,,,,,,,,,75,17.89,24,,,,,,,,,
Nelore,GREN C5498,07/21,C5498 FIV DA GREN.,G,LBMN D4685,30,1,,,,57,0.57,7,58,1.64,28,32,-0.284,0.1,35,-0.387,0.1,,,,,,,,,,,,,,,,,,,45,22.4,14,,,,,,,,,,,,,,,,63,18.41,23,,,,,,,,,
Nelore,AGZ 1940,08/21,AGZ1940,G,REM 5531,30,1,,,,60,0.43,11,63,1.27,34,37,-0.283,0.1,40,-0.496,0.1,,,,,,,,,,,,,,,,,,,48,18.84,21,,,,,,,,,,,,,,,,69,16.79,26,,,,,,,,,
Nelore,FANO 4384,09/22,GALAN DA AGRONOVA,G,KAT 3881,30,1,,,,65,0.36,13,66,3.91,7,51,-0.28,0.1,55,-0.29,2,,,,,,,,,,,,,,,,,,,45,28.91,5,,,,,,,,,,,,,,,,69,27.81,7,,,,,,,,,
Nelore,FANO 3376,12/20,ELETRONICO DA AGRONOV,G,COL 25550,30,1,,,,60,0.29,16,61,2.91,15,45,-0.28,0.1,50,-0.29,2,,,,,,,,,,,,,,,,,,,42,26.99,7,,,,,,,,,,,,,,,,62,26.7,8,,,,,,,,,
Nelore,EAO B1667,08/19,1667 FIV DA EAO,G,LBMN D4685,30,1,,,,64,0.92,2,65,2.03,23,45,-0.28,0.1,48,-0.53,0.1,,,,,,,,,,,,,,,,,,,49,26.84,7,,,,,,,,,,,,,,,,68,20.85,18,,,,,,,,,
Nelore,HORA 7140,12/22,7140 TE DA HORA,G,BONS 3108,30,1,,,,62,0.27,17,63,4.04,7,45,-0.28,0.1,49,-0.32,1,,,,,,,,,,,,,,,,,,,50,28.51,5,,,,,,,,,,,,,,,,67,26.82,8,,,,,,,,,
Nelore,JNM 6302,10/22,6302 FIV DE URUCU,G,RDM A1335,30,1,,,,63,0.65,6,64,4.6,4,42,-0.28,0.1,45,-0.25,4,,,,,,,,,,,,,,,,,,,48,29.95,4,,,,,,,,,,,,,,,,73,30.16,5,,,,,,,,,
Nelore,AKC 1152,08/21,AKC1152 FIV R1,G,LBMN D4685,30,1,,,,62,0.44,11,62,4.83,3,39,-0.28,0.1,42,-0.383,0.1,,,,,,,,,,,,,,,,,,,48,26.63,8,,,,,,,,,,,,,,,,68,21.8,16,,,,,,,,,
Nelore,WWRA 143,02/25,143 FIV R2W,G,EAO B8522,31,1,48,92.16,1,,,,58,8.14,0.1,,,,,,,,,,,,,,,,,,,,,,,,,41,47.55,0.1,41,7.45,0.1,,,,,,,,,,,,,62,49.14,0.1,,,,54,1.88,2,41,99.13,1
Nelore,WWRA 151,02/25,151 FIV R2W,G,EAO B8522,31,1,50,97.13,0.1,,,,57,8.67,0.1,,,,,,,,,,,,,,,,,,,,,,,,,41,46.99,0.1,41,6.4,0.5,,,,,,,,,,,,,63,45.99,0.1,,,,54,2.07,1,41,99.13,1
Nelore,FVCP 5069,08/25,5069 FIV FVC,G,MCPJ 8259,31,1,49,98.4,0.1,,,,33,5.77,1,,,,,,,,,,,,,,,,,,,,,,,,,33,46.41,0.1,47,8.25,0.1,,,,,,,,,,,,,44,53.81,0.1,,,,46,1.73,3,41,99.13,1
Nelore,RDM B213,08/23,ICLOUD MAT.,G,RDM A4655,31,1,53,87.09,6,,,,61,8.92,0.1,,,,,,,,,,,,,,,,,,,,,,,,,39,46.09,0.1,39,6.45,0.5,,,,,,,,,,,,,65,50.13,0.1,,,,57,1.84,2,44,99.11,1
Nelore,FVCP 5076,08/25,5076 FIV FVC,G,MCPJ 8259,31,1,36,96.87,0.1,,,,48,5.81,1,,,,,,,,,,,,,,,,,,,,,,,,,32,45.89,0.1,32,8.19,0.1,,,,,,,,,,,,,36,52.96,0.1,,,,36,1.7,3,48,99.15,0.1
Nelore,SINO 4265,08/24,L4265 SINO,G,SINO 3015,31,1,53,84.84,11,,,,59,7.18,0.1,,,,,,,,,,,,,,,,,,,,,,,,,43,45.31,0.1,43,7.97,0.1,,,,,,,,,,,,,66,46.4,0.1,,,,55,1.32,8,46,95.72,2
Nelore,FVCP 4307,08/24,GRIFO FIV FVC,G,IPB 6732,31,1,54,91.64,2,,,,63,5.96,1,,,,,,,,,,,,,,,,,,,,,,,,,47,45.18,0.1,47,8.61,0.1,,,,,,,,,,,,,67,49.84,0.1,,,,59,2.21,0.5,50,99.13,1
Nelore,REMQ 299,07/23,REM NORMANDO FIV GEN.,G,FANO 2762,31,1,51,92.96,1,,,,62,6.52,0.5,,,,,,,,,,,,,,,,,,,,,,,,,42,44.99,0.1,43,6.19,1,,,,,,,,,,,,,65,52.74,0.1,,,,56,2.29,0.5,42,91.25,4
Nelore,FANO 5417,08/24,JUIZ DA AGRONOVA,G,FANO 2995,31,1,51,90.85,2,,,,59,6.55,0.5,,,,,,,,,,,,,,,,,,,,,,,,,40,44.97,0.1,40,5.28,2,,,,,,,,,,,,,64,51.12,0.1,,,,56,1.75,3,44,99.15,0.1
Nelore,REMP 3058,07/25,REM3058P FIV GENETICA,G,REMP 2118,31,1,44,91.63,2,,,,47,9.08,0.1,,,,,,,,,,,,,,,,,,,,,,,,,38,44.81,0.1,44,6.79,0.5,,,,,,,,,,,,,42,48.61,0.1,,,,38,1.77,3,44,96.79,2
Nelore,JOYA 236,11/25,WY236FIV DA YARA,G,MCPJ 8259,31,1,49,99.3,0.1,,,,39,5.61,2,,,,,,,,,,,,,,,,,,,,,,,,,36,44.75,0.1,50,7.82,0.1,,,,,,,,,,,,,41,49.99,0.1,,,,42,2.12,1,40,99.13,1
Nelore,FNAN 426,08/25,FNAN ENERGETICO FIV,G,RGM 8447,31,1,47,95.02,0.5,,,,38,8.32,0.1,,,,,,,,,,,,,,,,,,,,,,,,,38,44.7,0.1,47,4.09,6,,,,,,,,,,,,,41,45.2,0.1,,,,47,2.41,0.1,47,98.68,1
Nelore,FNFJ 7,07/24,NOBRE DA 7P,G,EAO B7661,31,1,49,99.15,0.1,,,,57,6.14,1,,,,,,,,,,,,,,,,,,,,,,,,,41,44.6,0.1,41,5.64,2,,,,,,,,,,,,,63,48.01,0.1,,,,54,2.46,0.1,43,99.15,0.1
Nelore,DVD 6646,07/24,COLORADO CONFIANCA,G,LCCF 910,31,1,51,93.14,1,,,,60,9.68,0.1,,,,,,,,,,,,,,,,,,,,,,,,,39,44.51,0.1,39,6.68,0.5,,,,,,,,,,,,,64,44.35,0.1,,,,55,1.78,3,45,93.94,3
Nelore,LCSE 310,09/25,DD TT,G,XRGM 4865,31,1,47,96.94,0.1,,,,42,9.97,0.1,,,,,,,,,,,,,,,,,,,,,,,,,37,44.43,0.1,57,3.57,10,,,,,,,,,,,,,45,39.52,0.5,,,,41,2.51,0.1,47,99.15,0.1
Nelore,JOYA 241,11/25,WY241FIV DA YARA,G,MCPJ 8259,31,1,41,98.58,0.1,,,,47,5.45,2,,,,,,,,,,,,,,,,,,,,,,,,,35,44.34,0.1,41,7.76,0.1,,,,,,,,,,,,,43,49.62,0.1,,,,44,2.09,1,35,99.14,0.5
Nelore,RGM A1452,09/24,REVOLUCIONARIO RG,G,RGM 7765,31,1,46,90.29,2,,,,56,5.52,2,,,,,,,,,,,,,,,,,,,,,,,,,38,44.28,0.1,38,12.46,0.1,,,,,,,,,,,,,60,40.07,0.5,,,,52,1.92,2,39,99.14,0.5
Nelore,FVCP 5117,08/25,5117 FIV FVC,G,MCPJ 8259,31,1,36,93.91,0.5,,,,37,6.01,1,,,,,,,,,,,,,,,,,,,,,,,,,36,44.13,0.1,47,8.4,0.1,,,,,,,,,,,,,39,48.65,0.1,,,,39,2.03,1,48,91.11,4
Nelore,VIV 6476,10/24,6476 FIV PRONEL,G,VIV 5156,31,1,48,93.04,1,,,,57,8.65,0.1,,,,,,,,,,,,,,,,,,,,,,,,,39,44.04,0.1,39,4.62,4,,,,,,,,,,,,,62,51.08,0.1,,,,53,2.09,1,41,94.92,3
Nelore,FVCP 5074,08/25,5074 FIV FVC,G,MCPJ 8259,31,1,49,91.26,2,,,,47,4.58,4,,,,,,,,,,,,,,,,,,,,,,,,,34,43.95,0.1,50,9.5,0.1,,,,,,,,,,,,,51,46.25,0.1,,,,44,2.37,0.1,43,96.75,2
Nelore,FVCP 5518,11/25,5518 FIV FVC,G,MCPJ 8259,31,1,42,92.57,1,,,,42,5.47,2,,,,,,,,,,,,,,,,,,,,,,,,,42,43.88,0.1,42,8.08,0.1,,,,,,,,,,,,,42,47.6,0.1,,,,42,1.88,2,42,98.78,1
Nelore,FVC 18767,07/25,18767 FIV FVC,G,MCPJ 8259,31,1,39,90.46,2,,,,48,6.88,0.1,,,,,,,,,,,,,,,,,,,,,,,,,33,43.88,0.1,44,7.34,0.1,,,,,,,,,,,,,43,50.53,0.1,,,,48,1.81,3,33,99.12,1
Nelore,FVCP 4329,08/24,GOLFINHO FIV FVC,G,IPB 6732,31,1,52,92.58,1,,,,61,7.46,0.1,,,,,,,,,,,,,,,,,,,,,,,,,45,43.85,0.1,45,7.9,0.1,,,,,,,,,,,,,66,43.54,0.1,,,,59,2.34,0.1,46,99.14,0.5
Nelore,CLRP 3393,10/23,3393Q DA CLR,G,LCCF 910,31,1,51,87.76,5,,,,60,7.82,0.1,,,,,,,,,,,,,,,,,,,,,,,,,40,43.83,0.1,40,6.59,0.5,,,,,,,,,,,,,62,46.48,0.1,,,,56,1.84,2,44,99.05,1
Nelore,NJMP 15400,06/25,15400P FIV JMP,G,XRGM 4865,31,1,36,86.57,7,,,,48,9.16,0.1,,,,,,,,,,,,,,,,,,,,,,,,,36,43.8,0.1,40,5.39,2,,,,,,,,,,,,,47,41.17,0.1,,,,45,2.23,0.5,47,99.1,1
Nelore,FVC 19444,01/26,19444 FIV FVC,G,MCPJ 8259,31,1,42,93.24,1,,,,42,5.6,2,,,,,,,,,,,,,,,,,,,,,,,,,42,43.78,0.1,42,7.73,0.1,,,,,,,,,,,,,42,47.95,0.1,,,,42,1.97,2,42,99.15,0.1
Nelore,JBJ 4293,07/25,JBJ 4293,G,MCPJ 8108,31,1,36,97.35,0.1,,,,49,7.96,0.1,,,,,,,,,,,,,,,,,,,,,,,,,36,43.7,0.1,47,6.32,0.5,,,,,,,,,,,,,48,38.48,1,,,,47,2.43,0.1,51,99.13,1
Nelore,NJMP 12697,06/24,12697P FIV JMP,G,MCPJ 6525,31,1,49,95.87,0.1,,,,55,6.02,1,,,,,,,,,,,,,,,,,,,,,,,,,39,43.65,0.1,39,6.76,0.5,,,,,,,,,,,,,61,49.97,0.1,,,,52,1.96,2,41,99.13,1
Nelore,FVCP 4400,08/24,GINSENG FIV FVC,G,EAO B7661,31,1,49,91.9,1,,,,58,5.79,1,,,,,,,,,,,,,,,,,,,,,,,,,43,43.61,0.1,43,7.46,0.1,,,,,,,,,,,,,63,45.64,0.1,,,,55,2.56,0.1,44,99.13,1
Nelore,WWRA 47,07/24,47 FIV DA R2W,G,RDM A5492,31,1,48,93.71,0.5,,,,57,5.66,2,,,,,,,,,,,,,,,,,,,,,,,,,37,43.58,0.1,37,6.47,0.5,,,,,,,,,,,,,60,45.95,0.1,,,,52,2.5,0.1,41,96.06,2
Nelore,MMAR 4558,10/24,BACCO DA MARCONDES,G,RSAN A978,31,1,43,99.3,0.1,,,,52,6.88,0.1,,,,,,,,,,,,,,,,,,,,,,,,,35,43.57,0.1,35,4.91,3,,,,,,,,,,,,,60,48.25,0.1,,,,49,1.76,3,37,99.15,0.1
Nelore,REMP 3107,07/25,REM3107P FIV GENETICA,G,REMP 2118,31,1,46,84.09,14,,,,40,8.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,40,43.55,0.1,51,7.04,0.1,,,,,,,,,,,,,43,48.51,0.1,,,,40,2.04,1,47,99.15,0.1
Nelore,MMVA 9197,12/24,9197 FIV DA JACAMIM,G,REMP 1416,31,1,52,93.84,0.5,,,,59,6.89,0.1,,,,,,,,,,,,,,,,,,,,,,,,,40,43.52,0.1,40,5.26,2,,,,,,,,,,,,,65,44.74,0.1,,,,55,2.78,0.1,44,97.26,2
Nelore,WWRA 162,02/25,162 FIV R2W,G,RDM A5492,31,1,48,90.85,2,,,,58,4.46,5,,,,,,,,,,,,,,,,,,,,,,,,,38,43.5,0.1,38,7.8,0.1,,,,,,,,,,,,,62,44.05,0.1,,,,54,2.44,0.1,41,97.45,2
Nelore,COL 30285,09/24,30285 FIV COL,G,RDM A5492,31,1,45,91.82,2,,,,56,6.85,0.1,,,,,,,,,,,,,,,,,,,,,,,,,36,43.46,0.1,36,7.69,0.1,,,,,,,,,,,,,58,46.21,0.1,,,,52,1.96,2,38,90.83,4
Nelore,SINO 4997,01/26,N4997 SINO,G,MCPJ 8108,31,1,43,93.06,1,,,,40,6.54,0.5,,,,,,,,,,,,,,,,,,,,,,,,,34,43.45,0.1,42,6.12,1,,,,,,,,,,,,,49,46.51,0.1,,,,39,2.64,0.1,44,99.15,0.1
Nelore,DVD 6555,07/24,CORONEL CONFIANCA,G,KPA 12,31,1,44,87.99,5,,,,55,8.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,37,43.43,0.1,37,5.37,2,,,,,,,,,,,,,59,47.14,0.1,,,,52,2.62,0.1,38,98.2,2
Nelore,REMP 2709,09/24,REM OFICIAL FIV GEN.A,G,REMP 1715,31,1,46,87.13,6,,,,54,7.29,0.1,,,,,,,,,,,,,,,,,,,,,,,,,37,43.43,0.1,37,6.07,1,,,,,,,,,,,,,58,45.18,0.1,,,,50,3.05,0.1,37,94.75,3
Nelore,FVCP 4311,08/24,GRAVAME FIV FVC,G,IPB 6732,31,1,56,92.87,1,,,,62,7.37,0.1,,,,,,,,,,,,,,,,,,,,,,,,,44,43.39,0.1,44,7.2,0.1,,,,,,,,,,,,,64,44.56,0.1,,,,59,1.87,2,48,99.15,0.1
Nelore,VCA 8990,01/25,8990 FIV PO DA VC,G,REMP 1416,31,1,47,91.8,2,,,,57,5.89,1,,,,,,,,,,,,,,,,,,,,,,,,,38,43.39,0.1,38,4.8,4,,,,,,,,,,,,,62,49.66,0.1,,,,53,1.78,3,40,99.14,0.5
Guzerá,MGZ019040,02/18,ASP CABAL TE,G,CNS 7696,"37,38,39,44",4,,,,,,,,,,,,,,,,44,-0.69,2,,,,,,,39,34.62,3,,,,45,25.94,0.5,39,32.15,0.5,43,1.36,17,,,,,,,39,12.4,0.1,48,13.94,2,46,22.46,0.5,,,,66,1.98,20,41,69.34,18
Guzerá,FNF A471,11/09,GRAFICO FIV NF,G,MVB 20,"37,38,40,41,42,43,44",7,,,,,,,,,,,,,,,,31,-0.08,42,,,,,,,31,38.13,1,,,,39,10.54,13,31,29.98,2,47,2.79,1,45,2.08,5,44,5.94,0.5,46,9.26,1,46,11.35,6,47,16.7,3,39,3.95,15,78,2.45,9,48,77.03,2
Guzerá,ITVT 1064,11/16,GUZERA IT 1064,G,RPOG 171,"37,38,43,44,45,46",6,,,,54,0.42,5,57,2.06,2,,,,,,,44,-0.75,2,,,,,,,42,31.05,7,,,,45,23.99,0.5,42,29.01,2,42,3.76,0.1,,,,41,6.57,0.5,49,9.49,0.5,41,16.16,1,45,20.2,1,,,,54,1.46,39,43,67.01,26
Guzerá,CNS 7222,09/06,ANJO S,G,CNS 5827,"37,38,41,43,44,45",6,,,,61,-0.12,82,63,1.28,6,,,,,,,38,-0.16,31,,,,,,,38,33.95,3,,,,54,12.97,7,38,27.8,3,46,0.95,29,,,,48,5.36,1,50,8.56,1,53,13.36,3,54,13.27,9,,,,80,2.86,4,59,66.25,29
Guzerá,ICIL 867,08/16,QUARTEL FIV DA ICIL,G,NESZ 776,"37,38,41,43,44",5,,,,,,,,,,,,,,,,37,-0.1,39,,,,,,,37,35.15,2,,,,46,9.7,16,37,27.69,3,42,1.26,20,,,,40,4.6,2,48,11.63,0.5,49,18,0.5,48,17.41,3,,,,56,2.37,11,40,70.73,13
Guzerá,FNF A753,03/10,HAMAL NF,G,TABO 866,"37,38,39,40,41,42",6,,,,,,,,,,,,,,,,45,-0.57,5,,,,,,,38,35.91,2,,,,39,6.44,30,38,27.15,4,39,2.57,2,50,1.28,13,,,,,,,,,,39,4.09,49,43,6.16,5,60,2.81,4,38,74.09,5
Guzerá,FNF 9490,10/07,ENXOVAL FIV NF,G,HQB 258,"37,38,40,43,44",5,,,,,,,,,,,,,,,,35,0.18,85,,,,,,,35,29.96,9,,,,38,17.68,2,35,26.37,5,42,1.26,20,,,,48,2.61,12,48,7.83,2,39,9.3,12,39,16.21,4,,,,72,1.58,35,41,80.76,0.5
Guzerá,OJA 134,08/10,IOIO OJ,G,ROES 84,"37,38,39,41,45",5,,,,82,-0.4,99,83,3.05,0.5,,,,,,,41,-0.93,0.5,,,,,,,39,32.25,5,,,,66,10.14,14,39,25.67,6,39,-2.27,100,,,,,,,,,,,,,66,4.52,47,,,,87,2.69,5,53,79.11,1
Guzerá,HEMC 358,05/13,FOCUS DA HE,G,RPOG 94,"37,38,41,43,44,45,46",7,,,,76,0.44,4,77,2.23,1,,,,,,,38,-0.23,25,,,,,,,38,26.75,16,,,,52,20.23,1,38,24.9,7,50,-0.48,97,,,,47,0.99,39,48,5.54,7,50,13.2,3,52,14.27,7,,,,79,2.38,10,45,66.15,30
Guzerá,MGZ017958,09/17,ASP BOHIO TE,G,CNS 7696,"37,38,39,43,44",5,,,,,,,,,,,,,,,,43,-0.97,0.5,,,,,,,42,30.88,7,,,,40,10.46,13,40,24.86,7,44,0.83,32,,,,39,3.46,5,45,9.83,0.5,44,10.86,7,40,14.45,6,,,,42,1.51,37,44,72.43,8
Guzerá,HQB 6864,08/17,MARCA SOL VULCANO,G,CNS 6391,"37,38,41",3,,,,,,,,,,,,,,,,40,-0.44,10,,,,,,,40,36.05,2,,,,45,-2.73,80,40,24.54,8,41,2.48,2,,,,,,,,,,,,,45,6.58,31,,,,66,2.77,4,49,79.23,1
Guzerá,ITVT 1498,08/19,GUZERA IT 1498,G,ITVT 233,"37,38,39,42,43,44,45",7,,,,69,0.21,28,72,3.72,0.1,,,,,,,45,-0.8,1,,,,,,,45,23.98,23,,,,40,25.43,0.5,40,24.39,8,50,2.44,2,44,-0.38,77,41,2.92,9,47,5.76,7,45,18.1,0.5,40,17.1,3,41,5.65,6,68,0.47,79,52,77.02,2
Guzerá,ITVT 1404,09/18,GUZERA IT 1404,G,HEMC 358,"37,38,42,43,44,45,46",7,,,,70,0.57,1,73,2.21,1,,,,,,,33,0.18,85,,,,,,,33,23,26,,,,47,20.14,1,33,22.14,14,44,2.32,3,39,0.1,52,45,-1.06,96,49,5.62,7,46,6.19,26,47,13.06,9,38,5.1,8,67,0.77,61,48,77.82,2
Guzerá,GCIK 29,06/14,OREGON DC TE,G,TABO 636,"37,38,41",3,,,,,,,,,,,,,,,,37,-0.09,40,,,,,,,37,29.95,9,,,,39,2.96,49,37,22.06,14,50,-0.61,98,,,,,,,,,,,,,39,10.14,17,,,,60,3.11,2,50,69.77,16
Guzerá,ITVT 233,05/13,MESTRE TE ITAT,G,CNS 4995,"37,38,40,41,42",5,,,,,,,,,,,,,,,,40,-0.26,22,,,,,,,40,30.04,9,,,,52,0.94,61,40,21.37,16,40,2.12,4,45,-2.3,100,,,,,,,,,,52,1.42,68,33,4.85,9,79,2.43,9,47,75.67,4
Guzerá,ITG 3164,04/10,ACIDO TE IT,G,NESZ 2,"37,38,43,44,45",5,,,,58,-0.12,82,61,1.7,3,,,,,,,45,-0.16,31,,,,,,,43,22.91,27,,,,50,16.44,3,43,21.07,17,49,-0.11,84,,,,52,2.51,13,51,4.28,14,47,14.79,2,50,16.23,4,,,,63,1.82,25,43,67.87,23
Guzerá,FNF A2547,05/14,MANSO FIV NF,G,CNS 4995,"37,38,40",3,,,,,,,,,,,,,,,,45,-0.07,43,,,,,,,40,25.88,18,,,,43,-4.37,87,40,16.93,30,44,1.3,19,,,,,,,,,,,,,43,2.12,63,,,,58,2.14,16,40,68.99,19
Guzerá,LKW 1058,04/16,QUIMICO FIV BOA LEMBR,G,MAPZ 382,"37,38,41",3,,,,,,,,,,,,,,,,45,0.27,93,,,,,,,40,21.06,32,,,,39,6.19,31,39,16.69,30,51,-0.06,80,,,,,,,,,,,,,50,5.44,41,,,,57,2.8,4,51,70.72,13
Guzerá,HQB 2904,05/09,MARCA SOL,,MAGNUM 5735,"39,40,41,42",4,,,,,,,,,,,,,,,,32,-0.68,3,,,,,,,,,,,,,,,,15,29.64,2,30,1.83,8,23,2.19,4,,,,,,,,,,15,15.1,5,23,4.43,11,73,2.98,3,46,77.98,2
Guzerá,ITG 3295,09/11,BECO IT,,CNS 7222,"39,40,42,44,46",5,,,,55,0.57,1,58,0.86,11,,,,,,,24,-0.61,4,,,,,,,,,,,,,,,,24,32.18,0.5,26,2.46,2,18,3.29,1,,,,39,11.94,0.1,29,20.22,0.5,53,21.93,1,15,7.56,2,64,1.83,25,34,73.71,6
Guzerá,IZSZ A742,09/09,IBERIO DO IZ,,IZSZ A521,"39,41",2,,,,,,,,,,,,,,,,16,-0.45,9,,,,,,,,,,,,,,,,14,24.36,8,15,1.49,14,,,,,,,,,,,,,14,6.54,31,,,,67,3.07,2,22,62.48,66
Guzerá,FNF A2161,06/13,LAURINO FIV NF,,CNS 4995,40,1,,,,,,,,,,,,,,,,22,-0.85,1,,,,,,,,,,,,,,,,12,28.81,2,23,1.63,11,,,,,,,,,,,,,12,13.22,9,,,,49,2.96,3,34,83.81,0.5
Guzerá,HQB 1828,09/07,MARCA SOL JUA,,HQB 381,40,1,,,,,,,,,,,,,,,,22,-0.34,16,,,,,,,,,,,,,,,,13,32.82,0.5,22,2.32,3,,,,,,,,,,,,,13,16.17,4,,,,59,3.12,2,37,83.75,0.5
Guzerá,OJA 116,08/10,IENE OJ,,ROES 84,40,1,,,,,,,,,,,,,,,,17,-0.4,13,,,,,,,,,,,,,,,,17,28.13,3,19,1.08,25,,,,,,,,,,,,,17,25.4,0.5,,,,52,1.59,35,27,83.24,0.5
Guzerá,DACI 1297,05/07,GINO FIV DO DER,,HQB 381,40,1,,,,,,,,,,,,,,,,18,-0.74,2,,,,,,,,,,,,,,,,18,32.03,0.5,21,2.74,1,,,,,,,,,,,,,47,14.77,6,,,,54,3.07,2,28,82.96,0.5
